Timestamp,Electricity Demand [kW],Heat Demand [kW],PV Generation [kW],Electricity Price [EUR/kWh],Temperature [°C]
2020-01-16 14:00:00+00:00,11.9,17.6,0.0,0.044,5.4
2020-01-16 15:00:00+00:00,11.8,18.4,0.0,0.045,5.1
2020-01-16 16:00:00+00:00,11.2,18.8,0.0,0.044,4.8
2020-01-16 17:00:00+00:00,10.8,18.8,0.0,0.044,4.5
2020-01-16 18:00:00+00:00,6.8,19.8,0.0,0.029,4.4
2020-01-16 19:00:00+00:00,4.0,16.6,0.0,0.025,4.2
2020-01-16 20:00:00+00:00,4.4,11.8,0.0,0.025,3.9
2020-01-16 21:00:00+00:00,4.9,12.0,0.0,0.024,3.6
2020-01-16 22:00:00+00:00,5.8,12.8,0.0,0.023,3.9
2020-01-16 23:00:00+00:00,7.0,13.2,0.0,0.023,3.4
2020-01-17 00:00:00+00:00,6.9,14.0,0.0,0.023,3.3
2020-01-17 01:00:00+00:00,5.9,13.8,0.0,0.022,3.4
2020-01-17 02:00:00+00:00,2.9,13.4,0.0,0.022,3.4
2020-01-17 03:00:00+00:00,4.0,13.2,0.0,0.023,3.3
2020-01-17 04:00:00+00:00,4.2,13.2,0.0,0.024,3.3
2020-01-17 05:00:00+00:00,7.3,13.4,0.0,0.035,3.4
2020-01-17 06:00:00+00:00,9.8,24.4,0.0,0.039,3.5
2020-01-17 07:00:00+00:00,12.1,22.8,0.0,0.04,3.9
2020-01-17 08:00:00+00:00,12.7,23.0,0.1,0.036,4.3
2020-01-17 09:00:00+00:00,12.7,24.0,0.3,0.036,4.6
2020-01-17 10:00:00+00:00,12.6,22.6,0.3,0.036,4.9
2020-01-17 11:00:00+00:00,11.5,23.6,0.3,0.032,5.0
2020-01-17 12:00:00+00:00,10.9,20.4,0.4,0.034,4.8
2020-01-17 13:00:00+00:00,10.7,20.8,0.1,0.037,4.8
2020-01-17 14:00:00+00:00,10.1,21.4,0.0,0.044,4.6
2020-01-17 15:00:00+00:00,9.9,21.6,0.0,0.043,4.7
2020-01-17 16:00:00+00:00,9.4,22.2,0.0,0.041,4.9
2020-01-17 17:00:00+00:00,8.6,21.8,0.0,0.044,4.9
2020-01-17 18:00:00+00:00,4.9,21.8,0.0,0.025,5.0
2020-01-17 19:00:00+00:00,2.0,18.6,0.0,0.025,4.9
2020-01-17 20:00:00+00:00,2.0,12.4,0.0,0.025,5.1
2020-01-17 21:00:00+00:00,2.0,11.2,0.0,0.024,4.9
2020-01-17 22:00:00+00:00,2.2,10.8,0.0,0.024,4.6
2020-01-17 23:00:00+00:00,2.2,12.4,0.0,0.022,4.4
2020-01-18 00:00:00+00:00,2.2,13.2,0.0,0.023,4.1
2020-01-18 01:00:00+00:00,2.2,12.8,0.0,0.022,3.7
2020-01-18 02:00:00+00:00,2.2,12.4,0.0,0.023,3.2
2020-01-18 03:00:00+00:00,2.2,13.4,0.0,0.023,2.6
2020-01-18 04:00:00+00:00,2.2,13.6,0.0,0.023,2.2
2020-01-18 05:00:00+00:00,6.0,13.6,0.0,0.022,1.8
2020-01-18 06:00:00+00:00,6.8,24.6,0.0,0.023,1.5
2020-01-18 07:00:00+00:00,7.3,25.6,0.0,0.023,1.6
2020-01-18 08:00:00+00:00,9.0,25.2,0.0,0.024,1.9
2020-01-18 09:00:00+00:00,9.1,23.8,0.1,0.024,2.2
2020-01-18 10:00:00+00:00,8.8,24.0,0.2,0.024,2.5
2020-01-18 11:00:00+00:00,9.2,24.8,0.2,0.024,2.7
2020-01-18 12:00:00+00:00,9.0,24.8,0.2,0.023,3.0
2020-01-18 13:00:00+00:00,8.9,23.8,0.1,0.024,3.4
2020-01-18 14:00:00+00:00,7.0,23.8,0.0,0.024,3.8
2020-01-18 15:00:00+00:00,7.0,22.0,0.0,0.024,4.0
2020-01-18 16:00:00+00:00,7.0,23.0,0.0,0.024,4.1
2020-01-18 17:00:00+00:00,7.0,23.2,0.0,0.024,4.5
2020-01-18 18:00:00+00:00,4.9,21.8,0.0,0.024,4.9
2020-01-18 19:00:00+00:00,2.2,18.2,0.0,0.023,5.2
2020-01-18 20:00:00+00:00,2.2,11.2,0.0,0.023,5.1
2020-01-18 21:00:00+00:00,2.2,10.8,0.0,0.023,4.8
2020-01-18 22:00:00+00:00,2.3,11.4,0.0,0.023,4.8
2020-01-18 23:00:00+00:00,2.4,12.2,0.0,0.022,4.6
2020-01-19 00:00:00+00:00,2.4,13.0,0.0,0.022,4.4
2020-01-19 01:00:00+00:00,2.4,12.8,0.0,0.022,4.4
2020-01-19 02:00:00+00:00,2.4,13.0,0.0,0.022,4.4
2020-01-19 03:00:00+00:00,2.4,13.0,0.0,0.022,4.3
2020-01-19 04:00:00+00:00,2.4,13.0,0.0,0.022,4.2
2020-01-19 05:00:00+00:00,6.2,12.8,0.0,0.022,4.2
2020-01-19 06:00:00+00:00,7.0,22.4,0.0,0.022,3.8
2020-01-19 07:00:00+00:00,7.5,24.8,0.0,0.022,3.9
2020-01-19 08:00:00+00:00,8.7,24.0,0.1,0.023,3.8
2020-01-19 09:00:00+00:00,8.8,24.6,0.2,0.023,3.4
2020-01-19 10:00:00+00:00,8.7,26.0,0.5,0.023,2.4
2020-01-19 11:00:00+00:00,9.0,27.0,0.7,0.023,2.5
2020-01-19 12:00:00+00:00,8.6,26.2,0.8,0.023,2.9
2020-01-19 13:00:00+00:00,8.6,25.2,0.3,0.023,3.0
2020-01-19 14:00:00+00:00,6.6,25.2,0.0,0.023,3.1
2020-01-19 15:00:00+00:00,6.5,25.2,0.0,0.024,3.0
2020-01-19 16:00:00+00:00,6.5,25.2,0.0,0.024,2.8
2020-01-19 17:00:00+00:00,6.5,27.2,0.0,0.024,2.7
2020-01-19 18:00:00+00:00,4.5,26.0,0.0,0.024,2.5
2020-01-19 19:00:00+00:00,1.8,19.6,0.0,0.024,2.4
2020-01-19 20:00:00+00:00,1.8,11.8,0.0,0.024,2.4
2020-01-19 21:00:00+00:00,1.8,12.0,0.0,0.023,2.4
2020-01-19 22:00:00+00:00,1.9,13.0,0.0,0.023,3.1
2020-01-19 23:00:00+00:00,2.0,13.2,0.0,0.023,3.2
2020-01-20 00:00:00+00:00,2.0,13.4,0.0,0.022,3.2
2020-01-20 01:00:00+00:00,2.0,13.6,0.0,0.022,2.8
2020-01-20 02:00:00+00:00,2.0,13.8,0.0,0.022,2.6
2020-01-20 03:00:00+00:00,2.0,13.4,0.0,0.022,2.5
2020-01-20 04:00:00+00:00,2.0,13.0,0.0,0.023,2.3
2020-01-20 05:00:00+00:00,7.3,13.0,0.0,0.023,2.0
2020-01-20 06:00:00+00:00,10.2,24.0,0.0,0.024,1.7
2020-01-20 07:00:00+00:00,12.4,25.6,0.0,0.024,1.5
2020-01-20 08:00:00+00:00,13.4,24.8,0.1,0.024,1.6
2020-01-20 09:00:00+00:00,13.3,25.0,0.5,0.024,2.0
2020-01-20 10:00:00+00:00,13.4,24.2,1.0,0.024,2.7
2020-01-20 11:00:00+00:00,11.8,21.2,0.6,0.024,3.1
2020-01-20 12:00:00+00:00,11.5,20.2,0.4,0.023,3.4
2020-01-20 13:00:00+00:00,10.7,20.6,0.2,0.023,3.3
2020-01-20 14:00:00+00:00,10.9,20.6,0.0,0.024,3.4
2020-01-20 15:00:00+00:00,10.6,20.4,0.0,0.024,3.3
2020-01-20 16:00:00+00:00,10.2,21.4,0.0,0.024,3.0
2020-01-20 17:00:00+00:00,9.4,21.6,0.0,0.024,3.1
2020-01-20 18:00:00+00:00,5.6,22.0,0.0,0.023,3.4
2020-01-20 19:00:00+00:00,2.4,19.2,0.0,0.022,3.6
2020-01-20 20:00:00+00:00,2.5,13.0,0.0,0.021,3.9
2020-01-20 21:00:00+00:00,2.5,11.2,0.0,0.02,4.2
2020-01-20 22:00:00+00:00,2.7,12.4,0.0,0.018,4.4
2020-01-20 23:00:00+00:00,2.9,13.2,0.0,0.018,4.7
2020-01-21 00:00:00+00:00,3.1,14.0,0.0,0.018,5.0
2020-01-21 01:00:00+00:00,3.6,13.4,0.0,0.018,5.4
2020-01-21 02:00:00+00:00,2.3,13.2,0.0,0.018,5.5
2020-01-21 03:00:00+00:00,2.2,12.6,0.0,0.019,5.6
2020-01-21 04:00:00+00:00,2.3,12.0,0.0,0.02,5.9
2020-01-21 05:00:00+00:00,7.4,11.8,0.0,0.021,6.1
2020-01-21 06:00:00+00:00,10.6,19.0,0.0,0.024,6.3
2020-01-21 07:00:00+00:00,13.5,17.8,0.0,0.023,6.6
2020-01-21 08:00:00+00:00,13.8,16.2,0.1,0.022,7.1
2020-01-21 09:00:00+00:00,13.1,15.6,0.3,0.022,6.8
2020-01-21 10:00:00+00:00,13.4,15.2,0.7,0.022,6.2
2020-01-21 11:00:00+00:00,11.8,17.2,3.5,0.022,5.8
2020-01-21 12:00:00+00:00,12.6,16.4,2.5,0.022,5.4
2020-01-21 13:00:00+00:00,12.4,17.0,0.4,0.022,4.9
2020-01-21 14:00:00+00:00,11.9,17.6,0.0,0.022,4.2
2020-01-21 15:00:00+00:00,11.9,19.6,0.0,0.023,3.7
2020-01-21 16:00:00+00:00,10.5,21.2,0.0,0.023,3.5
2020-01-21 17:00:00+00:00,9.6,21.0,0.0,0.023,3.3
2020-01-21 18:00:00+00:00,5.2,21.0,0.0,0.022,3.4
2020-01-21 19:00:00+00:00,2.0,17.8,0.0,0.021,3.6
2020-01-21 20:00:00+00:00,2.0,13.4,0.0,0.021,3.7
2020-01-21 21:00:00+00:00,2.0,12.2,0.0,0.02,3.7
2020-01-21 22:00:00+00:00,2.1,11.6,0.0,0.019,3.7
2020-01-21 23:00:00+00:00,2.2,12.8,0.0,0.015,3.8
2020-01-22 00:00:00+00:00,2.2,13.4,0.0,0.014,3.7
2020-01-22 01:00:00+00:00,2.2,13.2,0.0,0.014,3.4
2020-01-22 02:00:00+00:00,2.2,13.6,0.0,0.015,3.0
2020-01-22 03:00:00+00:00,2.2,14.0,0.0,0.017,2.4
2020-01-22 04:00:00+00:00,2.2,14.4,0.0,0.021,1.6
2020-01-22 05:00:00+00:00,7.0,15.8,0.0,0.027,1.4
2020-01-22 06:00:00+00:00,10.5,25.0,0.0,0.044,1.1
2020-01-22 07:00:00+00:00,12.4,25.6,0.0,0.033,1.0
2020-01-22 08:00:00+00:00,12.4,24.8,0.2,0.03,1.1
2020-01-22 09:00:00+00:00,12.1,24.6,0.7,0.027,1.4
2020-01-22 10:00:00+00:00,12.1,23.2,1.8,0.025,1.5
2020-01-22 11:00:00+00:00,11.1,23.4,3.3,0.023,1.7
2020-01-22 12:00:00+00:00,11.2,22.2,2.6,0.024,1.7
2020-01-22 13:00:00+00:00,11.4,22.4,0.6,0.025,1.4
2020-01-22 14:00:00+00:00,12.5,24.0,0.0,0.03,0.9
2020-01-22 15:00:00+00:00,11.3,25.0,0.0,0.035,0.5
2020-01-22 16:00:00+00:00,10.6,26.6,0.0,0.037,0.1
2020-01-22 17:00:00+00:00,9.7,25.6,0.0,0.044,-0.3
2020-01-22 18:00:00+00:00,5.3,27.4,0.0,0.024,-0.4
2020-01-22 19:00:00+00:00,2.1,22.6,0.0,0.023,-0.4
2020-01-22 20:00:00+00:00,2.2,14.0,0.0,0.023,-0.4
2020-01-22 21:00:00+00:00,2.2,14.4,0.0,0.022,-0.5
2020-01-22 22:00:00+00:00,2.3,15.0,0.0,0.021,-0.6
2020-01-22 23:00:00+00:00,2.4,14.2,0.0,0.021,-0.9
2020-01-23 00:00:00+00:00,2.3,17.0,0.0,0.021,-1.5
2020-01-23 01:00:00+00:00,2.3,15.8,0.0,0.02,-2.1
2020-01-23 02:00:00+00:00,2.4,15.8,0.0,0.02,-2.4
2020-01-23 03:00:00+00:00,2.4,16.0,0.0,0.021,-2.6
2020-01-23 04:00:00+00:00,2.4,16.4,0.0,0.048,-2.6
2020-01-23 05:00:00+00:00,7.3,15.6,0.0,0.063,-2.4
2020-01-23 06:00:00+00:00,9.7,30.6,0.0,0.121,-2.6
2020-01-23 07:00:00+00:00,12.3,31.4,0.0,0.067,-2.6
2020-01-23 08:00:00+00:00,13.1,32.0,0.2,0.063,-2.1
2020-01-23 09:00:00+00:00,12.5,32.2,0.7,0.059,-1.0
2020-01-23 10:00:00+00:00,12.4,28.2,1.6,0.056,0.2
2020-01-23 11:00:00+00:00,10.9,30.0,2.3,0.044,1.0
2020-01-23 12:00:00+00:00,11.3,27.4,1.2,0.035,1.4
2020-01-23 13:00:00+00:00,11.6,25.8,0.2,0.033,1.4
2020-01-23 14:00:00+00:00,11.9,25.2,0.0,0.044,1.4
2020-01-23 15:00:00+00:00,11.6,25.8,0.0,0.047,1.7
2020-01-23 16:00:00+00:00,12.0,25.0,0.0,0.044,2.1
2020-01-23 17:00:00+00:00,10.2,24.6,0.0,0.043,2.4
2020-01-23 18:00:00+00:00,5.4,24.8,0.0,0.021,2.7
2020-01-23 19:00:00+00:00,2.1,19.6,0.0,0.02,2.7
2020-01-23 20:00:00+00:00,2.1,13.4,0.0,0.02,2.4
2020-01-23 21:00:00+00:00,2.1,12.4,0.0,0.018,1.8
2020-01-23 22:00:00+00:00,2.2,12.8,0.0,0.017,1.2
2020-01-23 23:00:00+00:00,2.3,13.6,0.0,0.017,1.0
2020-01-24 00:00:00+00:00,2.3,14.6,0.0,0.017,1.0
2020-01-24 01:00:00+00:00,2.3,15.0,0.0,0.017,1.2
2020-01-24 02:00:00+00:00,2.3,14.6,0.0,0.017,1.3
2020-01-24 03:00:00+00:00,2.3,14.2,0.0,0.018,1.8
2020-01-24 04:00:00+00:00,2.3,13.6,0.0,0.019,1.8
2020-01-24 05:00:00+00:00,7.0,14.0,0.0,0.029,1.8
2020-01-24 06:00:00+00:00,10.7,25.8,0.0,0.029,1.7
2020-01-24 07:00:00+00:00,12.5,23.2,0.0,0.024,1.3
2020-01-24 08:00:00+00:00,14.6,24.2,0.1,0.021,1.3
2020-01-24 09:00:00+00:00,14.1,23.8,0.5,0.029,1.9
2020-01-24 10:00:00+00:00,13.4,21.2,0.8,0.029,2.4
2020-01-24 11:00:00+00:00,13.0,26.0,1.3,0.028,2.9
2020-01-24 12:00:00+00:00,12.4,21.0,0.5,0.042,2.7
2020-01-24 13:00:00+00:00,12.1,20.8,0.2,0.035,2.6
2020-01-24 14:00:00+00:00,11.3,23.0,0.0,0.032,2.2
2020-01-24 15:00:00+00:00,10.7,23.2,0.0,0.043,1.2
2020-01-24 16:00:00+00:00,10.6,24.2,0.0,0.035,0.6
2020-01-24 17:00:00+00:00,10.4,24.0,0.0,0.043,0.2
2020-01-24 18:00:00+00:00,5.7,24.2,0.0,0.021,-0.2
2020-01-24 19:00:00+00:00,2.6,20.8,0.0,0.02,-0.3
2020-01-24 20:00:00+00:00,2.7,15.0,0.0,0.02,-0.1
2020-01-24 21:00:00+00:00,2.7,14.2,0.0,0.019,0.1
2020-01-24 22:00:00+00:00,2.9,14.0,0.0,0.017,0.8
2020-01-24 23:00:00+00:00,3.0,14.0,0.0,0.019,0.7
2020-01-25 00:00:00+00:00,3.3,14.8,0.0,0.019,0.6
2020-01-25 01:00:00+00:00,4.0,15.2,0.0,0.019,0.7
2020-01-25 02:00:00+00:00,3.5,15.2,0.0,0.019,0.7
2020-01-25 03:00:00+00:00,2.3,15.0,0.0,0.019,0.6
2020-01-25 04:00:00+00:00,2.4,15.4,0.0,0.019,0.5
2020-01-25 05:00:00+00:00,6.1,14.6,0.0,0.019,0.4
2020-01-25 06:00:00+00:00,7.0,27.8,0.0,0.02,0.5
2020-01-25 07:00:00+00:00,7.5,26.8,0.0,0.021,0.7
2020-01-25 08:00:00+00:00,10.1,27.6,0.2,0.021,0.7
2020-01-25 09:00:00+00:00,10.7,27.2,0.8,0.021,1.2
2020-01-25 10:00:00+00:00,10.9,26.2,2.0,0.021,1.6
2020-01-25 11:00:00+00:00,10.9,25.6,3.4,0.021,1.8
2020-01-25 12:00:00+00:00,10.2,25.8,3.1,0.021,1.8
2020-01-25 13:00:00+00:00,9.6,25.6,0.9,0.021,1.4
2020-01-25 14:00:00+00:00,7.3,26.2,0.0,0.03,0.8
2020-01-25 15:00:00+00:00,7.1,26.6,0.0,0.031,0.2
2020-01-25 16:00:00+00:00,7.1,27.6,0.0,0.043,-0.3
2020-01-25 17:00:00+00:00,7.1,27.6,0.0,0.031,-0.7
2020-01-25 18:00:00+00:00,5.1,29.0,0.0,0.028,-1.0
2020-01-25 19:00:00+00:00,2.3,23.0,0.0,0.021,-1.3
2020-01-25 20:00:00+00:00,2.3,14.4,0.0,0.021,-1.8
2020-01-25 21:00:00+00:00,2.3,14.6,0.0,0.021,-2.0
2020-01-25 22:00:00+00:00,2.5,14.4,0.0,0.02,-1.4
2020-01-25 23:00:00+00:00,2.5,15.6,0.0,0.019,-0.8
2020-01-26 00:00:00+00:00,2.5,15.6,0.0,0.019,-0.1
2020-01-26 01:00:00+00:00,2.5,15.4,0.0,0.019,1.0
2020-01-26 02:00:00+00:00,2.5,15.2,0.0,0.018,1.6
2020-01-26 03:00:00+00:00,2.5,14.4,0.0,0.019,2.2
2020-01-26 04:00:00+00:00,2.5,13.2,0.0,0.019,3.0
2020-01-26 05:00:00+00:00,6.4,13.8,0.0,0.019,3.3
2020-01-26 06:00:00+00:00,7.3,23.4,0.0,0.019,3.5
2020-01-26 07:00:00+00:00,7.9,25.6,0.0,0.02,3.7
2020-01-26 08:00:00+00:00,9.1,24.8,0.1,0.02,3.9
2020-01-26 09:00:00+00:00,9.3,25.0,0.4,0.02,4.2
2020-01-26 10:00:00+00:00,9.3,23.6,1.3,0.02,4.4
2020-01-26 11:00:00+00:00,9.4,22.0,1.4,0.02,4.6
2020-01-26 12:00:00+00:00,9.2,21.8,2.7,0.02,4.6
2020-01-26 13:00:00+00:00,9.0,22.4,1.1,0.021,4.4
2020-01-26 14:00:00+00:00,7.2,22.2,0.0,0.022,3.7
2020-01-26 15:00:00+00:00,6.9,23.2,0.0,0.027,2.8
2020-01-26 16:00:00+00:00,6.9,24.2,0.0,0.029,1.9
2020-01-26 17:00:00+00:00,6.9,23.6,0.0,0.03,1.5
2020-01-26 18:00:00+00:00,4.9,23.8,0.0,0.022,1.4
2020-01-26 19:00:00+00:00,2.2,19.4,0.0,0.021,1.6
2020-01-26 20:00:00+00:00,2.2,12.0,0.0,0.02,1.1
2020-01-26 21:00:00+00:00,2.2,12.4,0.0,0.02,0.4
2020-01-26 22:00:00+00:00,2.3,13.4,0.0,0.02,-0.1
2020-01-26 23:00:00+00:00,2.4,14.8,0.0,0.02,-0.4
2020-01-27 00:00:00+00:00,2.4,15.4,0.0,0.019,-0.5
2020-01-27 01:00:00+00:00,2.4,15.2,0.0,0.019,-0.6
2020-01-27 02:00:00+00:00,2.4,15.4,0.0,0.019,-0.7
2020-01-27 03:00:00+00:00,2.4,15.8,0.0,0.02,-0.8
2020-01-27 04:00:00+00:00,2.4,15.6,0.0,0.025,-0.9
2020-01-27 05:00:00+00:00,6.7,15.6,0.0,0.052,-1.0
2020-01-27 06:00:00+00:00,9.3,27.4,0.0,0.053,-0.9
2020-01-27 07:00:00+00:00,12.6,30.8,0.0,0.043,-0.7
2020-01-27 08:00:00+00:00,12.9,24.0,0.0,0.043,-0.6
2020-01-27 09:00:00+00:00,12.9,26.2,0.1,0.043,-0.4
2020-01-27 10:00:00+00:00,12.3,25.0,0.2,0.036,0.1
2020-01-27 11:00:00+00:00,11.6,26.2,0.2,0.029,0.2
2020-01-27 12:00:00+00:00,11.7,24.8,0.2,0.027,0.4
2020-01-27 13:00:00+00:00,11.5,24.6,0.2,0.03,0.6
2020-01-27 14:00:00+00:00,12.4,23.4,0.0,0.033,0.6
2020-01-27 15:00:00+00:00,12.4,24.2,0.0,0.034,0.5
2020-01-27 16:00:00+00:00,11.9,22.2,0.0,0.031,0.7
2020-01-27 17:00:00+00:00,9.7,22.6,0.0,0.029,0.9
2020-01-27 18:00:00+00:00,5.2,22.2,0.0,0.022,1.1
2020-01-27 19:00:00+00:00,2.1,18.6,0.0,0.021,1.2
2020-01-27 20:00:00+00:00,2.1,13.4,0.0,0.021,1.3
2020-01-27 21:00:00+00:00,2.1,12.8,0.0,0.021,1.8
2020-01-27 22:00:00+00:00,2.2,12.2,0.0,0.02,1.9
2020-01-27 23:00:00+00:00,2.3,13.2,0.0,0.02,1.9
2020-01-28 00:00:00+00:00,2.3,13.2,0.0,0.02,2.0
2020-01-28 01:00:00+00:00,2.3,13.2,0.0,0.02,2.1
2020-01-28 02:00:00+00:00,2.3,13.4,0.0,0.02,2.1
2020-01-28 03:00:00+00:00,2.3,12.8,0.0,0.02,2.1
2020-01-28 04:00:00+00:00,2.3,13.4,0.0,0.028,2.1
2020-01-28 05:00:00+00:00,7.3,14.2,0.0,0.045,2.0
2020-01-28 06:00:00+00:00,9.8,22.8,0.0,0.055,1.8
2020-01-28 07:00:00+00:00,12.4,21.6,0.0,0.044,1.7
2020-01-28 08:00:00+00:00,12.4,21.2,0.0,0.043,1.7
2020-01-28 09:00:00+00:00,12.5,22.6,0.1,0.04,1.8
2020-01-28 10:00:00+00:00,12.5,23.8,0.2,0.043,1.9
2020-01-28 11:00:00+00:00,11.1,23.4,0.2,0.043,2.0
2020-01-28 12:00:00+00:00,11.7,22.4,0.2,0.043,2.0
2020-01-28 13:00:00+00:00,11.9,22.2,0.2,0.043,1.9
2020-01-28 14:00:00+00:00,12.0,22.6,0.0,0.043,1.7
2020-01-28 15:00:00+00:00,11.7,21.8,0.0,0.057,1.8
2020-01-28 16:00:00+00:00,11.5,22.4,0.0,0.047,2.0
2020-01-28 17:00:00+00:00,10.8,22.0,0.0,0.043,2.1
2020-01-28 18:00:00+00:00,6.1,22.6,0.0,0.028,2.0
2020-01-28 19:00:00+00:00,2.6,18.8,0.0,0.021,1.9
2020-01-28 20:00:00+00:00,2.7,13.4,0.0,0.021,1.9
2020-01-28 21:00:00+00:00,2.7,12.8,0.0,0.02,1.8
2020-01-28 22:00:00+00:00,2.9,13.0,0.0,0.02,1.9
2020-01-28 23:00:00+00:00,3.0,13.4,0.0,0.02,1.6
2020-01-29 00:00:00+00:00,3.0,14.4,0.0,0.02,1.4
2020-01-29 01:00:00+00:00,3.0,14.6,0.0,0.019,1.3
2020-01-29 02:00:00+00:00,3.1,14.6,0.0,0.02,1.2
2020-01-29 03:00:00+00:00,3.7,13.8,0.0,0.02,0.9
2020-01-29 04:00:00+00:00,4.0,14.2,0.0,0.029,0.8
2020-01-29 05:00:00+00:00,7.1,15.0,0.0,0.042,0.9
2020-01-29 06:00:00+00:00,11.1,26.8,0.0,0.046,0.9
2020-01-29 07:00:00+00:00,12.3,27.0,0.0,0.047,1.0
2020-01-29 08:00:00+00:00,12.5,24.0,0.1,0.043,1.1
2020-01-29 09:00:00+00:00,12.9,25.4,0.1,0.04,1.1
2020-01-29 10:00:00+00:00,12.7,25.2,0.2,0.036,1.0
2020-01-29 11:00:00+00:00,11.9,25.4,0.4,0.033,1.0
2020-01-29 12:00:00+00:00,11.2,24.4,0.3,0.033,1.0
2020-01-29 13:00:00+00:00,11.6,22.6,0.2,0.032,1.0
2020-01-29 14:00:00+00:00,11.9,23.2,0.0,0.043,1.2
2020-01-29 15:00:00+00:00,11.3,24.8,0.0,0.055,1.2
2020-01-29 16:00:00+00:00,10.2,23.4,0.0,0.054,1.3
2020-01-29 17:00:00+00:00,8.8,23.2,0.0,0.047,1.4
2020-01-29 18:00:00+00:00,5.3,22.6,0.0,0.026,1.4
2020-01-29 19:00:00+00:00,2.3,19.8,0.0,0.021,1.5
2020-01-29 20:00:00+00:00,2.3,12.4,0.0,0.021,1.5
2020-01-29 21:00:00+00:00,2.3,12.8,0.0,0.021,1.4
2020-01-29 22:00:00+00:00,2.4,13.2,0.0,0.02,1.6
2020-01-29 23:00:00+00:00,2.5,13.0,0.0,0.02,1.4
2020-01-30 00:00:00+00:00,2.5,14.4,0.0,0.02,1.2
2020-01-30 01:00:00+00:00,2.4,15.2,0.0,0.02,1.2
2020-01-30 02:00:00+00:00,2.4,15.2,0.0,0.02,1.1
2020-01-30 03:00:00+00:00,2.4,13.8,0.0,0.02,1.1
2020-01-30 04:00:00+00:00,2.4,12.6,0.0,0.029,1.1
2020-01-30 05:00:00+00:00,7.3,12.4,0.0,0.045,1.1
2020-01-30 06:00:00+00:00,10.7,24.2,0.0,0.047,1.0
2020-01-30 07:00:00+00:00,13.0,26.0,0.0,0.043,0.9
2020-01-30 08:00:00+00:00,12.9,27.0,0.1,0.043,0.8
2020-01-30 09:00:00+00:00,13.0,25.8,0.1,0.043,0.9
2020-01-30 10:00:00+00:00,12.6,22.6,0.3,0.043,1.0
2020-01-30 11:00:00+00:00,11.7,24.2,0.3,0.036,1.0
2020-01-30 12:00:00+00:00,11.3,24.4,0.2,0.032,1.0
2020-01-30 13:00:00+00:00,12.0,23.2,0.2,0.034,0.9
2020-01-30 14:00:00+00:00,12.2,23.4,0.0,0.043,0.9
2020-01-30 15:00:00+00:00,11.9,25.2,0.0,0.046,0.8
2020-01-30 16:00:00+00:00,11.9,25.4,0.0,0.043,0.8
2020-01-30 17:00:00+00:00,11.7,23.8,0.0,0.041,0.8
2020-01-30 18:00:00+00:00,7.2,24.2,0.0,0.021,0.8
2020-01-30 19:00:00+00:00,4.0,19.8,0.0,0.021,0.9
2020-01-30 20:00:00+00:00,4.3,13.4,0.0,0.021,0.9
2020-01-30 21:00:00+00:00,5.1,12.8,0.0,0.02,0.9
2020-01-30 22:00:00+00:00,6.1,12.6,0.0,0.02,1.1
2020-01-30 23:00:00+00:00,6.9,14.2,0.0,0.017,1.2
2020-01-31 00:00:00+00:00,6.9,15.0,0.0,0.016,1.1
2020-01-31 01:00:00+00:00,6.1,14.4,0.0,0.016,1.1
2020-01-31 02:00:00+00:00,2.9,13.8,0.0,0.016,1.0
2020-01-31 03:00:00+00:00,4.2,13.6,0.0,0.017,1.1
2020-01-31 04:00:00+00:00,2.5,13.4,0.0,0.025,1.1
2020-01-31 05:00:00+00:00,7.8,13.4,0.0,0.033,1.2
2020-01-31 06:00:00+00:00,11.1,25.8,0.0,0.043,1.1
2020-01-31 07:00:00+00:00,14.0,26.0,0.0,0.034,1.0
2020-01-31 08:00:00+00:00,14.8,22.8,0.2,0.03,1.0
2020-01-31 09:00:00+00:00,14.7,24.0,0.5,0.031,1.1
2020-01-31 10:00:00+00:00,12.6,22.4,0.8,0.03,1.1
2020-01-31 11:00:00+00:00,11.7,25.6,1.0,0.03,1.2
2020-01-31 12:00:00+00:00,10.8,23.2,0.8,0.028,1.1
2020-01-31 13:00:00+00:00,9.9,22.0,1.2,0.024,1.0
2020-01-31 14:00:00+00:00,10.1,23.8,0.0,0.026,0.7
2020-01-31 15:00:00+00:00,9.9,23.4,0.0,0.03,0.7
2020-01-31 16:00:00+00:00,9.1,23.2,0.0,0.03,0.7
2020-01-31 17:00:00+00:00,8.2,24.4,0.0,0.031,0.7
2020-01-31 18:00:00+00:00,4.8,23.0,0.0,0.022,0.8
2020-01-31 19:00:00+00:00,1.9,20.2,0.0,0.019,0.8
2020-01-31 20:00:00+00:00,1.9,13.4,0.0,0.019,0.9
2020-01-31 21:00:00+00:00,1.9,12.8,0.0,0.018,0.8
2020-01-31 22:00:00+00:00,2.1,13.0,0.0,0.017,0.7
2020-01-31 23:00:00+00:00,2.1,13.4,0.0,0.015,0.7
2020-02-01 00:00:00+00:00,2.1,14.2,0.0,0.014,0.7
2020-02-01 01:00:00+00:00,2.1,14.2,0.0,0.014,0.8
2020-02-01 02:00:00+00:00,2.1,14.0,0.0,0.014,0.8
2020-02-01 03:00:00+00:00,2.1,14.0,0.0,0.013,0.8
2020-02-01 04:00:00+00:00,2.1,14.0,0.0,0.012,0.9
